Item ID,Item Name,Quality Type,Item Level,Item Requirement Level,Item Class ID,Item Subclass ID,Inventory Type Name,Is stackable,Is equipable
18637,Major Recombobulator,Uncommon,55,0,7,7_3,Trinket,False,True
4792,Spirit Cloak,Uncommon,23,18,4,4_1,Back,False,True
16048,Schematic: Dark Iron Rifle,Uncommon,55,0,9,9_3,Non-equippable,False,False
14297,Arachnidian Robes,Uncommon,57,52,4,4_1,Chest,False,True
14165,Pagan Britches,Uncommon,25,20,4,4_1,Legs,False,True
11304,Fine Longbow,Uncommon,19,14,2,2_2,Ranged,False,True
15079,Heavy Scorpid Leggings,Uncommon,57,52,4,4_3,Legs,False,True
8174,Comfortable Leather Hat,Uncommon,40,35,4,4_2,Head,False,True
15095,Runic Leather Pants,Uncommon,60,55,4,4_2,Legs,False,True
8106,Hibernal Armor,Uncommon,51,45,4,4_1,Chest,False,True
8177,Practice Sword,Common,7,2,2,2_8,Two-Hand,False,True
15940,Elegant Scepter,Uncommon,62,57,4,4_0,Held In Off-hand,False,True
1774,Brocade Cloak,Poor,24,19,4,4_1,Back,False,True
2644,Loose Chain Cloak,Poor,6,1,4,4_1,Back,False,True
8208,Tough Scorpid Helm,Uncommon,50,45,4,4_3,Head,False,True
10231,Engraved Cape,Uncommon,55,50,4,4_1,Back,False,True
17119,Deeprun Rat Kabob,Common,15,5,0,0_0,Non-equippable,True,False
4310,Heavy Woolen Gloves,Uncommon,17,12,4,4_1,Hands,False,True
3334,Farmer's Shovel,Common,7,2,2,2_5,Two-Hand,False,True
3373,Patchwork Bracers,Poor,9,4,4,4_1,Wrist,False,True
15486,War Torn Shield,Uncommon,12,7,4,4_6,Off Hand,False,True
4656,Small Pumpkin,Common,5,1,0,0_0,Non-equippable,True,False
2960,Journeyman's Gloves,Common,9,4,4,4_1,Hands,False,True
10059,Duskwoven Bracers,Uncommon,50,45,4,4_1,Wrist,False,True
2648,Loose Chain Vest,Poor,10,5,4,4_3,Chest,False,True
8349,Feathered Breastplate,Rare,50,45,4,4_2,Chest,False,True
6203,Thuggish Shield,Common,11,6,4,4_6,Off Hand,False,True
10045,Simple Linen Pants,Common,7,2,4,4_1,Legs,False,True
1510,Heavy Hammer,Poor,12,7,2,2_4,Main Hand,False,True
15547,Thick Scale Cloak,Uncommon,29,24,4,4_1,Back,False,True
8182,Pellet Rifle,Common,7,2,2,2_3,Ranged,False,True
15258,Divine Warblade,Uncommon,65,60,2,2_8,Two-Hand,False,True
6515,Disciple's Gloves,Common,11,6,4,4_1,Hands,False,True
15537,Wicked Chain Cloak,Uncommon,28,23,4,4_1,Back,False,True
1776,Brocade Pants,Poor,21,16,4,4_1,Legs,False,True
15529,Sentry's Leggings,Uncommon,29,24,4,4_3,Legs,False,True
14670,Pridelord Armor,Uncommon,59,54,4,4_2,Chest,False,True
6349,Formula: Enchant 2H Weapon - Lesser Intellect,Common,20,0,9,9_8,Non-equippable,False,False
6148,Web-covered Boots,Common,10,5,4,4_1,Feet,False,True
15076,Heavy Scorpid Vest,Uncommon,53,48,4,4_3,Chest,False,True
3662,Crocolisk Steak,Common,15,5,0,0_0,Non-equippable,True,False
15082,Heavy Scorpid Belt,Uncommon,56,51,4,4_3,Waist,False,True
1485,Pitchfork,Poor,25,20,2,2_6,Two-Hand,False,True
3049,Lambent Scale Breastplate,Uncommon,27,22,4,4_3,Chest,False,True
4260,Guardian Leather Bracers,Uncommon,39,34,4,4_2,Wrist,False,True
18517,Pattern: Chromatic Cloak,Epic,62,0,9,9_1,Non-equippable,False,False
2898,Mountaineer Chestpiece,Common,7,2,4,4_3,Chest,False,True
1817,Stock Shortsword,Poor,19,14,2,2_7,Main Hand,False,True
1764,Canvas Shoes,Poor,17,12,4,4_1,Feet,False,True
9768,Greenweave Bracers,Uncommon,21,16,4,4_1,Wrist,False,True
2570,Linen Cloak,Common,6,1,4,4_1,Back,False,True
3314,Ceremonial Leather Gloves,Uncommon,15,10,4,4_2,Hands,False,True
18231,Sleeveless T-Shirt,Poor,1,0,15,15_0,Shirt,False,True
2687,Dry Pork Ribs,Common,15,5,0,0_0,Non-equippable,True,False
3666,Gooey Spider Cake,Common,25,15,0,0_0,Non-equippable,True,False
1794,Patched Leather Jerkin,Poor,20,15,4,4_2,Chest,False,True
4258,Guardian Belt,Uncommon,34,29,4,4_2,Waist,False,True
6601,Dervish Boots,Uncommon,28,23,4,4_2,Feet,False,True
8207,Tough Scorpid Shoulders,Uncommon,48,43,4,4_3,Shoulder,False,True
10360,Black Kingsnake,Common,30,0,15,15_0,Non-equippable,False,False
4825,Callous Axe,Uncommon,29,24,2,2_0,One-Hand,False,True
4765,Enamelled Broadsword,Uncommon,14,9,2,2_7,Main Hand,False,True
4307,Heavy Linen Gloves,Common,10,5,4,4_1,Hands,False,True
2265,Stonesplinter Axe,Uncommon,13,8,2,2_0,Main Hand,False,True
14117,Aboriginal Gloves,Uncommon,16,11,4,4_1,Hands,False,True
15352,Headhunter's Buckler,Uncommon,34,29,4,4_6,Off Hand,False,True
15067,Ironfeather Shoulders,Rare,54,49,4,4_2,Shoulder,False,True
10077,Lord's Breastplate,Uncommon,53,48,4,4_3,Chest,False,True
18662,Heavy Leather Ball,Common,1,1,0,0_0,Non-equippable,True,False
1768,Canvas Pants,Poor,20,15,4,4_1,Legs,False,True
2101,Light Quiver,Common,1,1,11,11_2,Bag,False,True
14365,Mystic's Cape,Uncommon,15,10,4,4_1,Back,False,True
2213,Worn Large Shield,Poor,7,2,4,4_6,Off Hand,False,True
8209,Tough Scorpid Boots,Uncommon,47,42,4,4_3,Feet,False,True
2138,Sharpened Letter Opener,Poor,7,2,2,2_15,One-Hand,False,True
15522,Spiked Chain Shield,Uncommon,29,24,4,4_6,Off Hand,False,True
10133,Revenant Leggings,Uncommon,52,47,4,4_4,Legs,False,True
8123,Heraldic Leggings,Uncommon,49,44,4,4_2,Legs,False,True
10361,Brown Snake,Common,30,0,15,15_0,Non-equippable,False,False
15349,Headhunter's Belt,Uncommon,33,28,4,4_2,Waist,False,True
2034,Scholarly Robes,Uncommon,25,20,4,4_1,Chest,False,True
8204,Tough Scorpid Gloves,Uncommon,45,40,4,4_3,Hands,False,True
2568,Brown Linen Vest,Common,8,3,4,4_1,Chest,False,True
9958,Warmonger's Buckler,Uncommon,50,45,4,4_6,Off Hand,False,True
15133,Cutthroat's Buckler,Uncommon,33,28,4,4_6,Off Hand,False,True
8202,Big Voodoo Pants,Uncommon,47,42,4,4_2,Legs,False,True
2819,Cross Dagger,Uncommon,28,23,2,2_15,One-Hand,False,True
20433,Signet of Beckoning: Thunder,Common,1,0,15,15_0,Non-equippable,True,False
2645,Loose Chain Gloves,Poor,7,2,4,4_3,Hands,False,True
8203,Tough Scorpid Breastplate,Uncommon,44,39,4,4_3,Chest,False,True
781,Stone Gnoll Hammer,Common,9,4,2,2_4,Main Hand,False,True
10392,Crimson Snake,Common,30,0,15,15_0,Non-equippable,False,False
14366,Mystic's Bracelets,Uncommon,17,12,4,4_1,Wrist,False,True
2216,Simple Buckler,Poor,16,11,4,4_6,Off Hand,False,True
5783,Murloc Scale Bracers,Uncommon,38,33,4,4_2,Wrist,False,True
1772,Brocade Shoes,Poor,23,18,4,4_1,Feet,False,True
9405,Girdle of Golem Strength,Rare,33,28,4,4_3,Waist,False,True
20676,Decoded Twilight Text,Common,1,0,0,0_0,Non-equippable,True,False
4733,Blackforge Pauldrons,Uncommon,46,41,4,4_3,Shoulder,False,True
11385,Basilisk Scale,Poor,1,0,15,15_0,Non-equippable,True,False
10106,Wanderer's Boots,Uncommon,56,51,4,4_2,Feet,False,True
9859,Archer's Cap,Uncommon,36,31,4,4_2,Head,False,True
2681,Roasted Boar Meat,Common,7,1,0,0_0,Non-equippable,True,False
4343,Brown Linen Pants,Common,10,5,4,4_1,Legs,False,True
14180,Watcher's Jerkin,Uncommon,30,25,4,4_1,Chest,False,True
9312,Blue Firework,Common,20,0,0,0_0,Non-equippable,True,False
14558,Lady Maye's Pendant,Epic,64,59,4,4_0,Neck,False,True
15085,Wicked Leather Armor,Uncommon,61,56,4,4_2,Chest,False,True
13097,Thunderbrow Ring,Rare,29,24,4,4_0,Finger,False,True
18414,Pattern: Belt of the Archmage,Epic,62,0,9,9_2,Non-equippable,False,False
6270,Pattern: Blue Linen Vest,Common,12,0,9,9_2,Non-equippable,False,False
14748,Hulking Leggings,Uncommon,25,20,4,4_3,Legs,False,True
8261,Serpentskin Helm,Uncommon,54,49,4,4_2,Head,False,True
1497,Calico Cloak,Poor,14,9,4,4_1,Back,False,True
8279,Valorous Helm,Uncommon,48,43,4,4_4,Head,False,True
17721,Gloves of the Greatfather,Uncommon,38,33,4,4_2,Hands,False,True
3663,Murloc Fin Soup,Common,25,15,0,0_0,Non-equippable,True,False
14431,Windchaser Handguards,Uncommon,44,39,4,4_1,Hands,False,True
1506,Warped Leather Gloves,Poor,13,8,4,4_2,Hands,False,True
733,Westfall Stew,Common,15,5,0,0_0,Non-equippable,True,False
14451,Highborne Gloves,Uncommon,53,48,4,4_1,Hands,False,True
3482,Silvered Bronze Boots,Uncommon,26,21,4,4_3,Feet,False,True
1082,Redridge Goulash,Common,20,10,0,0_0,Non-equippable,True,False
7965,Solid Weightstone,Common,35,25,7,7_0,Non-equippable,True,False
2624,Thinking Cap,Uncommon,42,37,4,4_1,Head,False,True
7358,Pilferer's Gloves,Uncommon,28,23,4,4_2,Hands,False,True
1839,Rough Leather Belt,Common,10,5,4,4_2,Waist,False,True
897,Madwolf Bracers,Uncommon,29,24,4,4_2,Wrist,False,True
7533,Cabalist Cloak,Uncommon,44,39,4,4_1,Back,False,True
15057,Stormshroud Pants,Rare,55,50,4,4_2,Legs,False,True
5961,Dark Leather Pants,Uncommon,23,18,4,4_2,Legs,False,True
4678,Veteran Girdle,Common,14,9,4,4_3,Waist,False,True
6541,Willow Gloves,Uncommon,16,11,4,4_1,Hands,False,True
3654,Brackwater Shield,Uncommon,14,9,4,4_6,Off Hand,False,True
11168,Formula: Enchant Shield - Lesser Block,Uncommon,39,0,9,9_8,Non-equippable,False,False
15351,Headhunter's Bands,Uncommon,30,25,4,4_2,Wrist,False,True
2215,Wooden Shield,Poor,11,6,4,4_6,Off Hand,False,True
5480,Lean Venison,Common,25,15,0,0_0,Non-equippable,True,False
11226,Formula: Enchant Gloves - Riding Skill,Uncommon,50,0,9,9_8,Non-equippable,False,False
8142,Chromite Barbute,Uncommon,44,40,4,4_4,Head,False,True
6949,Instant Poison II,Common,28,28,0,0_0,Non-equippable,True,False
7967,Mithril Shield Spike,Uncommon,43,0,7,7_0,Non-equippable,True,False
2894,Rhapsody Malt,Common,1,1,0,0_0,Non-equippable,True,False
10209,Overlord's Spaulders,Uncommon,50,45,4,4_4,Shoulder,False,True
7416,Phalanx Bracers,Uncommon,31,26,4,4_3,Wrist,False,True
13077,Girdle of Uther,Rare,57,52,4,4_4,Waist,False,True
7922,Steel Plate Helm,Common,43,40,4,4_4,Head,False,True
2863,Coarse Sharpening Stone,Common,15,5,7,7_0,Non-equippable,True,False
9754,Gypsy Cloak,Common,11,6,4,4_1,Back,False,True
9935,Embossed Plate Shield,Uncommon,45,40,4,4_6,Off Hand,False,True
3719,Hillman's Cloak,Common,30,25,4,4_1,Back,False,True
7451,Pattern: Green Whelp Bracers,Uncommon,38,0,9,9_1,Non-equippable,False,False
9758,Cadet Belt,Common,12,7,4,4_3,Waist,False,True
15927,Bright Sphere,Uncommon,27,22,4,4_0,Held In Off-hand,False,True
14369,Mystic's Wrap,Uncommon,23,18,4,4_1,Chest,False,True
15341,Pathfinder Footpads,Uncommon,30,25,4,4_2,Feet,False,True
9802,Superior Boots,Uncommon,26,21,4,4_2,Feet,False,True
6295,15 Pound Mud Snapper,Common,15,0,15,15_0,Held In Off-hand,False,True
6051,Holy Protection Potion,Common,20,10,0,0_0,Non-equippable,True,False
7356,Elder's Cloak,Uncommon,30,25,4,4_1,Back,False,True
4047,Mistscape Boots,Uncommon,43,38,4,4_1,Feet,False,True
6947,Instant Poison,Common,20,20,0,0_0,Non-equippable,True,False
2965,Warrior's Tunic,Uncommon,11,6,4,4_3,Chest,False,True
14760,Enduring Breastplate,Uncommon,39,34,4,4_3,Chest,False,True
8223,Blade of the Basilisk,Rare,37,32,2,2_7,One-Hand,False,True
15165,Imposing Cape,Uncommon,42,37,4,4_1,Back,False,True
10201,Overlord's Greaves,Uncommon,48,43,4,4_4,Feet,False,True
7957,Bronze Greatsword,Common,26,21,2,2_8,Two-Hand,False,True
9285,Field Plate Vambraces,Uncommon,41,40,4,4_4,Wrist,False,True
15182,Praetorian Wristbands,Uncommon,51,46,4,4_2,Wrist,False,True
22250,Herb Pouch,Uncommon,20,0,1,1_2,Bag,False,True
9937,Abjurer's Bands,Uncommon,48,43,4,4_1,Wrist,False,True
8122,Heraldic Headpiece,Uncommon,48,43,4,4_2,Head,False,True
9938,Abjurer's Cloak,Uncommon,48,43,4,4_1,Back,False,True
18784,Top Half of Advanced Armorsmithing: Volume III,Rare,60,50,12,12_0,Non-equippable,False,False
821,Riverpaw Leather Vest,Uncommon,13,8,4,4_2,Chest,False,True
15018,Lupine Vest,Uncommon,20,15,4,4_2,Chest,False,True
9761,Cadet Cloak,Common,11,6,4,4_1,Back,False,True
7609,Elder's Amber Stave,Uncommon,35,30,4,4_0,Held In Off-hand,False,True
14567,Bristlebark Belt,Uncommon,23,18,4,4_2,Waist,False,True
14229,Embersilk Cloak,Uncommon,36,31,4,4_1,Back,False,True
2680,Spiced Wolf Meat,Common,7,1,0,0_0,Non-equippable,True,False
2857,Runed Copper Belt,Common,18,13,4,4_3,Waist,False,True
14660,Scorpashi Shoulder Pads,Uncommon,47,42,4,4_2,Shoulder,False,True
4312,Soft-soled Linen Boots,Uncommon,16,11,4,4_1,Feet,False,True
4063,Imperial Leather Gloves,Uncommon,43,38,4,4_2,Hands,False,True
2014,Black Metal Greatsword,Uncommon,29,24,2,2_8,Two-Hand,False,True
15184,Praetorian Gloves,Uncommon,54,49,4,4_2,Hands,False,True
10091,Gothic Plate Leggings,Uncommon,47,42,4,4_4,Legs,False,True
3491,Heavy Bronze Mace,Uncommon,25,20,2,2_4,Main Hand,False,True
15364,Trickster's Cloak,Uncommon,36,31,4,4_1,Back,False,True
2685,Succulent Pork Ribs,Common,20,10,0,0_0,Non-equippable,True,False
2287,Haunch of Meat,Common,15,5,0,0_0,Non-equippable,True,False
5967,Girdle of Nobility,Uncommon,18,13,4,4_1,Waist,False,True
14947,Warbringer's Shield,Uncommon,46,41,4,4_6,Off Hand,False,True
11027,Wood Frog Box,Common,35,0,15,15_0,Non-equippable,False,False
9908,Royal Cape,Uncommon,43,38,4,4_1,Back,False,True
15365,Trickster's Handwraps,Uncommon,38,33,4,4_2,Hands,False,True
4401,Mechanical Squirrel Box,Common,15,0,7,7_3,Non-equippable,False,False
2584,Woolen Cape,Common,16,11,4,4_1,Back,False,True
7479,Ranger Helm,Uncommon,42,37,4,4_2,Head,False,True
19484,The Frostwolf Artichoke,Common,1,0,15,15_0,Non-equippable,False,False
7419,Phalanx Cloak,Uncommon,30,25,4,4_1,Back,False,True
2067,Frostbit Staff,Common,10,5,2,2_10,Two-Hand,False,True
15303,Grizzly Pants,Uncommon,14,9,4,4_2,Legs,False,True
5739,Barbaric Harness,Common,38,33,4,4_2,Chest,False,True
8157,Jouster's Chestplate,Uncommon,42,40,4,4_4,Chest,False,True
1212,Gnoll Spittle,Poor,15,0,15,15_0,Non-equippable,True,False
14596,Hawkeye's Epaulets,Uncommon,38,33,4,4_2,Shoulder,False,True
14426,Silksand Girdle,Uncommon,39,34,4,4_1,Waist,False,True
15369,Wolf Rider's Belt,Uncommon,42,37,4,4_2,Waist,False,True
1318,Night Reaver,Rare,23,18,2,2_1,Two-Hand,False,True
14444,Venomshroud Leggings,Uncommon,52,47,4,4_1,Legs,False,True
2578,Barbaric Linen Vest,Uncommon,14,9,4,4_1,Chest,False,True
7359,Heavy Earthen Gloves,Uncommon,29,24,4,4_2,Hands,False,True
10058,Duskwoven Sandals,Uncommon,50,45,4,4_1,Feet,False,True
2020,Hollowfang Blade,Uncommon,18,13,2,2_15,One-Hand,False,True
14086,Beaded Sandals,Common,10,5,4,4_1,Feet,False,True
12430,Frostsaber E'ko,Common,1,0,12,12_0,Non-equippable,True,False
14231,Embersilk Mitts,Uncommon,38,33,4,4_1,Hands,False,True
4239,Embossed Leather Gloves,Common,13,8,4,4_2,Hands,False,True
6537,Willow Boots,Uncommon,15,10,4,4_1,Feet,False,True
14956,Bloodforged Bindings,Uncommon,45,40,4,4_4,Wrist,False,True
4316,Heavy Woolen Pants,Uncommon,22,17,4,4_1,Legs,False,True
1515,Rough Wooden Staff,Poor,12,7,2,2_10,Two-Hand,False,True
12259,Glinting Steel Dagger,Uncommon,36,31,2,2_15,One-Hand,False,True
7285,Nimble Leather Gloves,Uncommon,24,19,4,4_2,Hands,False,True
9767,Greenweave Sandals,Uncommon,23,18,4,4_1,Feet,False,True
15355,Headhunter's Mitts,Uncommon,34,29,4,4_2,Hands,False,True
14744,Hulking Chestguard,Uncommon,28,23,4,4_3,Chest,False,True
14669,Keeper's Mantle,Uncommon,51,46,4,4_2,Shoulder,False,True
18712,Arena Vambraces,Rare,50,45,4,4_4,Wrist,False,True
3489,Thick War Axe,Uncommon,17,12,2,2_0,Main Hand,False,True
7378,Dusky Bracers,Uncommon,37,32,4,4_2,Wrist,False,True
5762,Red Linen Bag,Common,5,0,1,1_0,Bag,False,True
3651,Veteran Shield,Uncommon,15,10,4,4_6,Off Hand,False,True
14161,Pagan Cape,Uncommon,18,13,4,4_1,Back,False,True
4831,Stalking Pants,Uncommon,26,21,4,4_2,Legs,False,True
15506,Grunt's AnkleWraps,Uncommon,21,16,4,4_3,Feet,False,True
15145,Ghostwalker Buckler,Uncommon,36,31,4,4_6,Off Hand,False,True
4449,Naraxis' Fang,Uncommon,27,22,2,2_15,One-Hand,False,True
9912,Royal Amice,Uncommon,45,40,4,4_1,Shoulder,False,True
14089,Beaded Gloves,Common,10,5,4,4_1,Hands,False,True
10048,Colorful Kilt,Uncommon,24,14,4,4_1,Legs,False,True
4393,Craftsman's Monocle,Uncommon,37,32,4,4_1,Head,False,True
14728,War Paint Shoulder Pads,Common,22,17,4,4_3,Shoulder,False,True
2308,Fine Leather Cloak,Uncommon,15,10,4,4_1,Back,False,True
15383,Rageclaw Gloves,Uncommon,48,43,4,4_2,Hands,False,True
14578,Dokebi Cord,Uncommon,29,24,4,4_2,Waist,False,True
4051,Emblazoned Boots,Uncommon,30,25,4,4_2,Feet,False,True
14758,Slayer's Shoulder Pads,Uncommon,31,26,4,4_3,Shoulder,False,True
11981,Lead Band,Uncommon,20,15,4,4_0,Finger,False,True
15135,Cutthroat's Cape,Uncommon,30,25,4,4_1,Back,False,True
14743,Hulking Bands,Uncommon,22,17,4,4_3,Wrist,False,True
15122,Robust Bracers,Uncommon,25,20,4,4_2,Wrist,False,True
6040,Golden Scale Bracers,Common,37,32,4,4_3,Wrist,False,True
15520,Spiked Chain Gauntlets,Uncommon,26,21,4,4_3,Hands,False,True
14662,Keeper's Hooves,Uncommon,51,46,4,4_2,Feet,False,True
14967,Glorious Gauntlets,Uncommon,56,51,4,4_4,Hands,False,True
6415,Aurora Robe,Uncommon,41,36,4,4_1,Chest,False,True
10071,Righteous Cloak,Uncommon,49,44,4,4_1,Back,False,True
7944,Dazzling Mithril Rapier,Uncommon,48,43,2,2_7,Main Hand,False,True
1394,Driftwood Club,Uncommon,15,10,2,2_4,Main Hand,False,True
9843,Banded Shield,Uncommon,33,28,4,4_6,Off Hand,False,True
6393,Silver-thread Gloves,Uncommon,28,23,4,4_1,Hands,False,True
14574,Bristlebark Britches,Uncommon,26,21,4,4_2,Legs,False,True
4563,Billy Club,Common,9,4,2,2_4,Main Hand,False,True
14627,Pattern: Bright Yellow Shirt,Common,27,0,9,9_2,Non-equippable,False,False
15137,Cutthroat's Mitts,Uncommon,33,28,4,4_2,Hands,False,True
6294,12 Pound Mud Snapper,Common,15,0,15,15_0,Held In Off-hand,False,True
4072,Glimmering Mail Gauntlets,Uncommon,30,25,4,4_3,Hands,False,True
18700,Malefic Bracers,Rare,58,53,4,4_2,Wrist,False,True
6242,Blue Linen Robe,Uncommon,14,9,4,4_1,Chest,False,True
1280,Cloaked Hood,Uncommon,38,33,4,4_2,Head,False,True
3483,Silvered Bronze Gauntlets,Uncommon,27,22,4,4_3,Hands,False,True
3781,Broad Claymore,Poor,34,29,2,2_8,Two-Hand,False,True
5468,Soft Frenzy Flesh,Common,15,0,7,7_0,Non-equippable,True,False
6266,Disciple's Vest,Uncommon,13,8,4,4_1,Chest,False,True
1287,Giant Tarantula Fang,Uncommon,15,10,2,2_15,One-Hand,False,True
15338,Wrangler's Mantle,Uncommon,28,23,4,4_2,Shoulder,False,True
2679,Charred Wolf Meat,Common,5,1,0,0_0,Non-equippable,True,False
9907,Royal Boots,Uncommon,44,39,4,4_1,Feet,False,True
14210,Vital Cape,Uncommon,32,27,4,4_1,Back,False,True
14917,Jade Gauntlets,Uncommon,48,43,4,4_4,Hands,False,True
9831,Scaled Cloak,Uncommon,29,24,4,4_1,Back,False,True
6204,Tribal Worg Helm,Uncommon,32,27,4,4_2,Head,False,True
14598,Warden's Waistband,Uncommon,40,35,4,4_2,Waist,False,True
7283,Black Whelp Cloak,Uncommon,20,15,4,4_1,Back,False,True
14410,Stonecloth Circlet,Uncommon,38,33,4,4_1,Head,False,True
3736,Recipe: Tasty Lion Steak,Common,30,0,9,9_5,Non-equippable,False,False
9900,Jazeraint Gauntlets,Uncommon,40,35,4,4_3,Hands,False,True
15064,Warbear Harness,Rare,55,50,4,4_2,Chest,False,True
4538,Snapvine Watermelon,Common,25,15,0,0_0,Non-equippable,True,False
9798,Ivycloth Robe,Uncommon,29,24,4,4_1,Chest,False,True
6575,Defender Cloak,Uncommon,20,15,4,4_1,Back,False,True
1357,Captain Sander's Treasure Map,Common,10,10,12,12_0,Non-equippable,False,False
10202,Overlord's Vambraces,Uncommon,48,43,4,4_4,Wrist,False,True
3828,Elixir of Detect Lesser Invisibility,Common,39,29,0,0_0,Non-equippable,True,False
7110,Silver-thread Armor,Uncommon,31,26,4,4_1,Chest,False,True
9333,Tarnished Silver Necklace,Poor,1,0,4,4_0,Neck,True,True
3312,Ceremonial Leather Bracers,Common,13,8,4,4_2,Wrist,False,True
9924,Tracker's Tunic,Uncommon,48,43,4,4_2,Chest,False,True
13020,Skystriker Bow,Rare,39,34,2,2_2,Ranged,False,True
12238,Darkshore Grouper,Common,15,5,0,0_0,Non-equippable,True,False
6593,Battleforge Cloak,Uncommon,26,21,4,4_1,Back,False,True
3224,Silver-lined Bracers,Common,10,5,4,4_1,Wrist,False,True
15509,Grunt's Handwraps,Uncommon,21,16,4,4_3,Hands,False,True
7484,Ranger Wristguards,Uncommon,41,36,4,4_2,Wrist,False,True
18710,Arena Bracers,Rare,50,45,4,4_2,Wrist,False,True
14377,Sanguine Handwraps,Uncommon,26,21,4,4_1,Hands,False,True
14094,Beaded Wraps,Uncommon,11,6,4,4_1,Chest,False,True
9718,Reforged Blade of Heroes,Rare,38,33,2,2_7,One-Hand,False,True
3241,Heavy Weightstone,Common,25,15,7,7_0,Non-equippable,True,False
3775,Crippling Poison,Common,20,20,0,0_0,Non-equippable,True,False
1513,Old Greatsword,Poor,14,9,2,2_8,Two-Hand,False,True
13005,Amy's Blanket,Rare,28,23,4,4_1,Back,False,True
14194,Raincaller Cord,Uncommon,28,23,4,4_1,Waist,False,True
3108,Heavy Throwing Dagger,Common,27,22,2,2_16,Thrown,True,True
1431,Patchwork Pants,Poor,8,3,4,4_1,Legs,False,True
3421,Simple Wildflowers,Common,10,0,4,4_0,Held In Off-hand,False,True
1495,Calico Shoes,Poor,13,8,4,4_1,Feet,False,True
5472,Kaldorei Spider Kabob,Common,7,1,0,0_0,Non-equippable,True,False
2515,Sharp Arrow,Common,15,10,6,6_2,Ammo,True,True
832,Silver Defias Belt,Uncommon,15,10,4,4_3,Waist,False,True
14602,Warden's Cloak,Uncommon,39,34,4,4_1,Back,False,True
3211,Burnished Bracers,Uncommon,19,14,4,4_3,Wrist,False,True
14248,Lunar Bindings,Uncommon,41,36,4,4_1,Wrist,False,True
6888,Herb Baked Egg,Common,7,1,0,0_0,Non-equippable,True,False
1389,Kobold Mining Mallet,Common,7,2,2,2_4,Main Hand,False,True
15478,Charger's Shield,Common,8,3,4,4_6,Off Hand,False,True
414,Dalaran Sharp,Common,15,5,0,0_0,Non-equippable,True,False
3814,Double Mail Shoulderpads,Poor,39,34,4,4_3,Shoulder,False,True
899,Venom Web Fang,Uncommon,19,14,2,2_15,One-Hand,False,True
8181,Hunting Rifle,Common,9,4,2,2_3,Ranged,False,True
1516,Worn Hatchet,Poor,14,9,2,2_0,Main Hand,False,True
2507,Laminated Recurve Bow,Common,16,11,2,2_2,Ranged,False,True
10074,Righteous Leggings,Uncommon,53,48,4,4_2,Legs,False,True
14566,Prospector's Pads,Uncommon,25,20,4,4_2,Shoulder,False,True
15086,Wicked Leather Headband,Uncommon,56,51,4,4_2,Head,False,True
7532,Cabalist Spaulders,Uncommon,47,42,4,4_2,Shoulder,False,True
2397,Light Mail Gloves,Common,10,5,4,4_3,Hands,False,True
4237,Handstitched Leather Belt,Common,10,5,4,4_2,Waist,False,True
4719,Nightsky Cloak,Uncommon,32,27,4,4_1,Back,False,True
2211,Bent Large Shield,Poor,4,1,4,4_6,Off Hand,False,True
6509,Infantry Belt,Common,10,5,4,4_3,Waist,False,True
14448,Highborne Bracelets,Uncommon,52,47,4,4_1,Wrist,False,True
4069,Blackforge Buckler,Uncommon,47,42,4,4_6,Off Hand,False,True
